addressRegion,companyId,companyName,companyRepresentativeImage,endedAt,id,isBookmarked,isPartner,jobLevel,jobLevels,jobSkillKeywords,joinReward,partnerLogo,startedAt,status_code,status_name,title,url
GURO_GASAN,1142,주식회사 메가인포아이티,https://cdn.rallit.com/image/2024-12-06/Hr-mbiBJ6YxNjemMJ9mFz.jpg,9999-12-31,3200,False,False,IRRELEVANT,MIDDLE,"AWS, GitHub, Java, JavaScript, Jenkins, Docker, JPA, Spring Boot, PostgreSQL, gradle",0,,1970-01-01,HIRING,모집 중,Backend 개발자(3년이상),https://www.rallit.com/positions/3200
GANGNAM,616,(주)딥브레인에이아이,https://cdn.rallit.com/image/2023-09-15/exR0wfXO4IJvplvsxf-fO.jpg,9999-12-31,1872,False,False,MIDDLE,MIDDLE,"JavaScript, TypeScript, Node.js, Next.js, Express, MongoDB, React, Figma",0,,1970-01-01,HIRING,모집 중,"[딥브레인 AI] 개발자(Front, Back) 및 PM 채용의 건",https://www.rallit.com/positions/1872
GANGNAM,398,휴머스온,https://cdn.rallit.com/image/2023-01-18/ZUGWXpF67KsAHA-5m_jif.jpg,9999-12-31,3109,False,False,MIDDLE,"MIDDLE, SENIOR","Spring Boot, MySQL, Oracle, Redis, Kafka, Java, REST API, AWS, Google Cloud Platform, Azure",50,,1970-01-01,HIRING,모집 중,통합 메시징 및 AI 기반 서비스 개발자,https://www.rallit.com/positions/3109
GURO_GASAN,531,아파트아이,https://cdn.rallit.com/image/2023-06-08/qcEZvv_yiB49jvPpckXbX.jpg,9999-12-31,1870,False,False,JUNIOR,JUNIOR,"RxJS, React, .NET, Vue.js, DBMS/RDBMS, jQuery",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 (React.JS_주니어) ,https://www.rallit.com/positions/1870
SEOUL,987,센트비,https://cdn.rallit.com/image/2024-05-30/6fe41DVMtmkdxbaftqS3N.jpg,9999-12-31,3404,False,False,IRRELEVANT,"BEGINNER, JUNIOR","MS-Office, JIRA, Confluence",0,,1970-01-01,HIRING,모집 중,Cybersecurity Policy Manager,https://www.rallit.com/positions/3404
ETC,1366,(주)에브리심,https://cdn.rallit.com/image/2025-05-20/3JWbuWepsU7Ue2ihhU3Hv.png,9999-12-31,3535,False,False,IRRELEVANT,"MIDDLE, SENIOR","TypeScript, React, webassembly, Node.js, Three.js, Kubernetes, Docker, Git, C++, AWS",100,,1970-01-01,HIRING,모집 중,풀스택 개발자 (시뮬레이션 SaaS),https://www.rallit.com/positions/3535
GANGNAM,1308,룰루랩,https://cdn.rallit.com/image/2025-04-03/Fx2t2aMSIwYv4JXT32Y7-.png,9999-12-31,3369,False,False,IRRELEVANT,"MIDDLE, JUNIOR","Java, Kotlin, devops, mlops",0,,1970-01-01,HIRING,모집 중, [룰루랩] 서버/백엔드 개발자,https://www.rallit.com/positions/3369
PANGYO,7,인프랩 (인프런),https://cdn.rallit.com/image/2022-01-06/zWVCtXZfCDVujmzobblNq.png,9999-12-31,2691,False,False,IRRELEVANT,IRRELEVANT,"MS-Office, Slack",0,,1970-01-01,HIRING,모집 중,[인재풀] 전 직군,https://www.rallit.com/positions/2691
SEOUL,1071,커넥션스튜디오,https://cdn.rallit.com/image/2025-01-15/XfEqrcz3tJiTlRjQYSIdY.png,9999-12-31,3204,False,False,JUNIOR,JUNIOR,"React, TailWindCSS, JavaScript, TypeScript, react-query, Redux, zustand, GitHub",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/3204
GANGNAM,611,중고나라,https://cdn.rallit.com/image/2023-09-07/mMX9sHTq9UkTxda0dA97q.jpg,9999-12-31,1838,False,False,MIDDLE,MIDDLE,"AWS, Kubernetes, Terraform, helm, GitHub, Docker, container, devops, cloud-computing, CI/CD",0,,1970-01-01,HIRING,모집 중,SRE DevOps 엔지니어(경력),https://www.rallit.com/positions/1838
SEOUL,528,(주)야나두,https://cdn.rallit.com/image/2023-06-07/fOuIZpO-D22qwxGZmQnW1.jpg,9999-12-31,1591,False,False,MIDDLE,MIDDLE,"Kotlin, Java, MVVM, Jetpack",0,,1970-01-01,HIRING,모집 중,[야나두(야핏)] 안드로이드(AOS) 개발,https://www.rallit.com/positions/1591
GANGNAM,1092,주식회사 페칭,https://cdn.rallit.com/image/2024-09-23/MyTeAd_KA0HLfF1rKGaW-.jpg,9999-12-31,3004,False,False,IRRELEVANT,IRRELEVANT,"React, React Native, nextjs, tailwind-css, Redux",0,,1970-01-01,HIRING,모집 중,[페칭] 패션 플랫폼 React 프론트엔드 개발자 경력직,https://www.rallit.com/positions/3004
SEOUL,1120,빅테크플러스,https://cdn.rallit.com/image/2025-05-07/BE04MatAugbKjGNIgLPEt.jpg,9999-12-31,3381,False,False,IRRELEVANT,IRRELEVANT,"웹 스크래핑, Python, infrastructure, api, Java",0,,1970-01-01,HIRING,모집 중,[빅테크플러스] 웹크롤링 (스크래핑) 엔지니어 채용,https://www.rallit.com/positions/3381
MAPO,1012,누리미디어,https://cdn.rallit.com/image/2024-07-16/8AgQy9_nfYeEqrXZ8uw75.jpg,9999-12-31,2947,False,False,MIDDLE,MIDDLE,"Flutter, Objective-C, Swift, swift-ios, iOS, Java, Kotlin, C++, C#, .NET",0,,1970-01-01,HIRING,모집 중,[개발운영] 네이티브 앱 개발자 (경력),https://www.rallit.com/positions/2947
SEOUL,715,(주)탄소중립연구원,https://cdn.rallit.com/image/2024-01-10/nj2Vf-tBI7jYJMDcA-D8H.jpg,9999-12-31,2108,False,False,IRRELEVANT,IRRELEVANT,"Vue.js, React, GraphQL, TypeScript",0,,1970-01-01,HIRING,모집 중,[전환형 인턴] 탄소회계 솔루션 웹 프론트엔드 개발자,https://www.rallit.com/positions/2108
GANGNAM,590,(주)캐시멜로,https://cdn.rallit.com/image/2023-08-09/UmXElisKAX8sMjbg92oPP.png,9999-12-31,1782,False,False,MIDDLE,MIDDLE,"Kubernetes, Java, Spring Boot, Docker, Prometheus",0,,1970-01-01,HIRING,모집 중,핀테크 기업 [캐시멜로] DevOps 개발자 채용(경력 3년이상),https://www.rallit.com/positions/1782
SEOUL,568,이지케어텍(주),https://cdn.rallit.com/image/2023-07-13/Zq1ln_QfzOg8ONHB5q11d.jpg,9999-12-31,3024,False,False,MIDDLE,MIDDLE,"Microsoft Windows, Linux",50,,1970-01-01,HIRING,모집 중,[의료IT] 인프라 엔지니어 경력 채용,https://www.rallit.com/positions/3024
GYEONGGI,1361,(주)엠아이텍,https://image.rivers.co.kr/files/2025-05-08/1746667696576/company-represent-image-1746667696032.png,2025-05-31,3464,False,True,MIDDLE,MIDDLE,"Java, JavaScript, Python, HTML/CSS, SQL, Unity, Node.js, C#, MySQL, C++",0,https://cdn.rallit.com/image/icon/rivers.svg,2025-05-08,HIRING,모집 중,S/W 개발 담당자 모집,https://www.rallit.com/positions/3464
ETC,1299,한국전력정보(주),https://cdn.rallit.com/image/2025-03-19/1zBRQZRf76PtZU7-ClS7Y.jpg,9999-12-31,3468,False,False,IRRELEVANT,"BEGINNER, JUNIOR","JavaScript, TypeScript, React, Spring Boot, Thymeleaf, HTML/CSS, gitlab, docker-compose, ubuntu, IntelliJ IDEA",0,,1970-01-01,HIRING,모집 중,한국전력정보(주) 프론트엔드 개발자,https://www.rallit.com/positions/3468
GYEONGGI,1298,(주)트레블씨투비,https://cdn.rallit.com/image/2025-03-18/kl4Q6btWFrJRz9zjmASnJ.png,9999-12-31,3351,False,False,IRRELEVANT,"JUNIOR, MIDDLE","TypeScript, Node.js, NestJS, MySQL, TypeORM, Redis, AWS, Git, GitHub",0,,1970-01-01,HIRING,모집 중,Node.js 백엔드 개발자,https://www.rallit.com/positions/3351
GANGNAM,466,브랜디,https://cdn.rallit.com/image/2023-03-27/_QVHbhOEP5RkTK6QIZswk.jpg,9999-12-31,2039,False,False,MIDDLE,MIDDLE,"Java, JavaScript, Node.js, REST API, Next.js, Vue.js, TypeScript, Webpack",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 (Front-end Developer),https://www.rallit.com/positions/2039
GANGNAM,1103,(주)얼라이언스인터넷,https://cdn.rallit.com/image/2024-10-14/giBOcZ_lWPHag0OQ2rwkg.png,9999-12-31,3014,False,False,MIDDLE,MIDDLE,"Next.js, FastAPI, PostgreSQL, Redis, LLM",0,,1970-01-01,HIRING,모집 중,Alliance Internet 커머스랩 개발자 채용 공고,https://www.rallit.com/positions/3014
GANGNAM,322,주식회사 다이노즈,https://cdn.rallit.com/image/2025-03-12/BwGRZSB2nqTQnCC2gi2pg.png,9999-12-31,3462,False,False,IRRELEVANT,IRRELEVANT,"Flutter, Firebase, firestore, bloc",0,,1970-01-01,HIRING,모집 중,플러터 개발자,https://www.rallit.com/positions/3462
GANGNAM,45,클라썸,https://cdn.rallit.com/image/2024-09-30/iFFudBLrHzQUEbCrD7KFd.jpg,9999-12-31,3482,False,False,IRRELEVANT,MIDDLE,"Node.js, TypeScript, NestJS, AWS",0,,1970-01-01,HIRING,모집 중,백엔드(Node.js) 개발자,https://www.rallit.com/positions/3482
GANGNAM,792,베링랩,https://cdn.rallit.com/image/2024-02-20/yWAgXlIAQO83sWgiCVWL4.png,9999-12-31,2290,False,False,MIDDLE,MIDDLE,"React, TypeScript, 동시성, Next.js, frontend",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/2290
GURO_GASAN,1273,장가 컴퍼니,https://cdn.rallit.com/image/2025-02-04/Qb14uscZIJapYCvJijMs1.png,9999-12-31,3228,False,False,IRRELEVANT,IRRELEVANT,"PHP, Python",0,,1970-01-01,HIRING,모집 중,"PHP 개발자 / fastAPI 개발 (경력무관, 4000이상)",https://www.rallit.com/positions/3228
GYEONGGI,1371,균형과매듭(주),https://image.rivers.co.kr/files/2025-05-30/1748568076228/company-represent-image-1748568076008.png,9999-12-31,3547,False,True,JUNIOR,JUNIOR,"Flutter, Next.js, Node.js, React, AWS, GitHub",0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,"안드로이드 개발자 (신입, 경력 3년이상)",https://www.rallit.com/positions/3547
GANGNAM,529,(주)캐처스,https://cdn.rallit.com/image/2023-06-16/BlrDA1A1Szf6tOi66ZmCh.png,9999-12-31,1629,False,False,MIDDLE,MIDDLE,"JavaScript, TypeScript",0,,1970-01-01,HIRING,모집 중,Javascript / Typscript 개발,https://www.rallit.com/positions/1629
SEOUL,655,마카롱팩토리,https://cdn.rallit.com/image/2025-05-20/aGuul3ASND0ei55hvdSMU.png,9999-12-31,3503,False,False,MIDDLE,MIDDLE,Android,0,,1970-01-01,HIRING,모집 중,차량관리 1위 앱 '마이클' 안드로이드 개발 (3년 이상),https://www.rallit.com/positions/3503
GANGNAM,282,21세기전파상,https://cdn.rallit.com/image/2022-08-10/xxmmrhZuZsnUjfrgW9vde.png,9999-12-31,676,False,False,MIDDLE,MIDDLE,"Git, Github, MySQL, SQL, React, React Native, JavaScript, Node.js, AWS",50,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/676
SEOUL,987,센트비,https://cdn.rallit.com/image/2024-05-30/6fe41DVMtmkdxbaftqS3N.jpg,9999-12-31,3390,False,False,IRRELEVANT,MIDDLE,"QA(품질보증), postman, JIRA, Confluence, Slack",0,,1970-01-01,HIRING,모집 중,QA,https://www.rallit.com/positions/3390
SEOUL,1318,주식회사 비웰코리아,https://cdn.rallit.com/image/2025-04-11/Z1OuBsOQk8iHug7LoZpwD.png,2025-06-10,3481,False,False,IRRELEVANT,"BEGINNER, IRRELEVANT","AWS, Google Cloud Platform, bigquery, Terraform, Kubernetes, Docker, NoSQL, mlops, Python, Go",0,,2025-05-16,HIRING,모집 중,"리크루트 홀딩스 |  신입 데이터/개발 직군 엔지니어 채용 (도쿄, 일본어 무관)",https://www.rallit.com/positions/3481
SEOUL,987,센트비,https://cdn.rallit.com/image/2024-05-30/6fe41DVMtmkdxbaftqS3N.jpg,9999-12-31,3403,False,False,IRRELEVANT,SENIOR,"Go, grpc, PostgreSQL, Redis, Git, Docker, argocd",0,,1970-01-01,HIRING,모집 중,Sr. Backend Engineer (Go),https://www.rallit.com/positions/3403
GYEONGGI,405,(주)팜존에스엔씨,https://cdn.rallit.com/image/2023-02-10/DIyHQR2os-cSq4imrr43W.jpg,9999-12-31,1312,False,False,JUNIOR,JUNIOR,"JavaScript, Java, MySQL, JSP, MSSQL, Oracle",0,,1970-01-01,HIRING,모집 중,[팜존에스엔씨] JAVA 주니어(1~3년) 경력 개발부문 채용,https://www.rallit.com/positions/1312
GANGNAM,40,슬릭코퍼레이션,https://cdn.rallit.com/image/2022-02-07/Qfbo2erf213UXDZe39EbT.png,9999-12-31,191,False,False,MIDDLE,MIDDLE,"React, TypeScript, Jest, Webpack, JavaScript, Flutter, Next.js, Parcel",0,,1970-01-01,HIRING,모집 중,Front-end Engineer,https://www.rallit.com/positions/191
GANGNAM,529,(주)캐처스,https://cdn.rallit.com/image/2023-06-16/BlrDA1A1Szf6tOi66ZmCh.png,9999-12-31,1588,False,False,MIDDLE,MIDDLE,"Python, JavaScript, TypeScript, Ruby, Elasticsearch, PostgreSQL",0,,1970-01-01,HIRING,모집 중,Python 개발,https://www.rallit.com/positions/1588
GANGNAM,322,주식회사 다이노즈,https://cdn.rallit.com/image/2025-03-12/BwGRZSB2nqTQnCC2gi2pg.png,9999-12-31,3461,False,False,IRRELEVANT,IRRELEVANT,"NestJS, Node.js, PostgreSQL, TypeORM, aws-rds, aws-elasticache, cloudfront, Lambda",0,,1970-01-01,HIRING,모집 중,Nest.js / Node.js 백엔드 개발자,https://www.rallit.com/positions/3461
GANGNAM,73,데일리펀딩,https://cdn.rallit.com/image/2022-02-23/Ly_EwoOuEWikEGKtCdILJ.jpg,9999-12-31,202,False,False,MIDDLE,"JUNIOR, MIDDLE","React, TypeScript, Next.js, GitHub, JIRA, React Native, zustand, ES6",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/202
SEOUL,1126,버터소프트 주식회사,https://cdn.rallit.com/image/2024-11-04/rz_7eGooxAX0nJ_IyjzyP.jpg,9999-12-31,3084,False,False,IRRELEVANT,IRRELEVANT,"React, Next.js, TailWindCSS, React Native",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/3084
GANGNAM,108,올거나이즈코리아주식회사,https://cdn.rallit.com/image/2022-03-08/_oAvHrQHWqDFQdNSvvWqV.jpg,9999-12-31,284,False,False,MIDDLE,MIDDLE,"Docker, Django, Python, Keras",100,,1970-01-01,HIRING,모집 중,[AI Startup] 파이썬 백엔드 엔지니어,https://www.rallit.com/positions/284
ETC,1127,HB TECHNOLOGY,https://cdn.rallit.com/image/2024-11-04/d5zcvaRI4_zg5iybRt8oD.jpg,9999-12-31,3107,False,False,IRRELEVANT,IRRELEVANT,"OpenCV, C, C++, 머신러닝, mlops, CUDA, Python",0,,1970-01-01,HIRING,모집 중,Computer Vision(2D/3D) SW개발,https://www.rallit.com/positions/3107
PANGYO,1013,(주)다날,https://cdn.rallit.com/image/2024-07-04/ICRfi86h96ayBKUjNV0nu.jpg,9999-12-31,2696,False,False,MIDDLE,MIDDLE,"Python, Java",0,,1970-01-01,HIRING,모집 중,다날 테스트 자동화 개발 담당 경력 채용,https://www.rallit.com/positions/2696
GANGNAM,1089,주식회사 나두모두,https://cdn.rallit.com/image/2024-09-19/zPhZEx9xO0CziuuF983x9.png,2025-09-06,2949,False,False,IRRELEVANT,IRRELEVANT,"Next.js, React, Node.js, AWS, TypeScript",0,,2024-09-20,HIRING,모집 중,[신입/인턴] 소프트웨어 개발자,https://www.rallit.com/positions/2949
ETC,1287,(주)에스아이에이,https://cdn.rallit.com/image/2025-03-05/wnRhYZLHNak5uVEf_igJb.png,9999-12-31,3309,False,False,IRRELEVANT,MIDDLE,"네트워크, Linux, GPU, grafana, Prometheus, argocd, Docker, Kubernetes",0,,1970-01-01,HIRING,모집 중,Cloud Engineer (3년 이상),https://www.rallit.com/positions/3309
SEOUL,477,(주)퍼브,https://cdn.rallit.com/image/2023-04-07/NoE_rYg8Pui6Tiw7lphYW.jpg,9999-12-31,1476,False,False,MIDDLE,MIDDLE,"Java, JavaScript, SQL",0,,1970-01-01,HIRING,모집 중,(주)퍼브 솔루션개발팀 개발자 정규직 채용,https://www.rallit.com/positions/1476
MAPO,800,주식회사 사각,https://cdn.rallit.com/image/2025-04-30/E58mNu18tzpt3j3Fa6Ea1.png,2025-06-30,3452,False,False,IRRELEVANT,"MIDDLE, JUNIOR","LangChain, LangGraph, Svelte, FastAPI, Python",0,,2025-05-02,HIRING,모집 중,소프트웨어 엔지니어(AI),https://www.rallit.com/positions/3452
GANGNAM,1054,타날리시스,https://cdn.rallit.com/image/2024-08-10/Rmb6BvMyxVR0J_IvEymLI.jpg,9999-12-31,2834,False,False,MIDDLE,MIDDLE,"Python, FastAPI, REST API, MongoDB, MySQL, Docker, Git",30,,1970-01-01,HIRING,모집 중,[AI/초격차스타트업] 백엔드 엔지니어 (python) ,https://www.rallit.com/positions/2834
GANGNAM,288,리빌더AI,https://cdn.rallit.com/image/2022-09-06/dX9Z9i2n6I635InAWk8DW.png,9999-12-31,1962,False,False,IRRELEVANT,IRRELEVANT,"Java, Spring, DBMS/RDBMS",0,,1970-01-01,HIRING,모집 중,[리빌더AI] 백엔드 개발자 모집 ,https://www.rallit.com/positions/1962
PANGYO,1013,(주)다날,https://cdn.rallit.com/image/2024-07-04/ICRfi86h96ayBKUjNV0nu.jpg,9999-12-31,2694,False,False,MIDDLE,MIDDLE,"Java, Spring Boot, spring-framework, Spring Batch, JPA, Docker, elk, MySQL, MSSQL, PostgreSQL",0,,1970-01-01,HIRING,모집 중,다날 결제시스템 서버개발자 증원 채용 - 성장하는 팀과 함께할 동료를 찾습니다,https://www.rallit.com/positions/2694
SEOUL,1275,커피팅 주식회사,https://cdn.rallit.com/image/2025-04-11/2Be1P0Lt0W2rZmcpanFPv.png,2025-05-31,3392,False,False,IRRELEVANT,"JUNIOR, MIDDLE","TypeScript, React Native, react-query, zustand, Node.js, React, AWS",300000,,2025-04-17,HIRING,모집 중,프론트엔드 개발자 (크로스플랫폼 앱),https://www.rallit.com/positions/3392
SEOUL,674,하이프로토콜,https://cdn.rallit.com/image/2023-12-06/FUuDPDg7KQfC6_UEOqFOP.png,9999-12-31,2046,False,False,MIDDLE,MIDDLE,"TypeScript, React, Redux, react-query, Next.js, websockets",0,,1970-01-01,HIRING,모집 중,[Web3] 크로스체인 프로토콜 프론트엔드 시니어 개발자 채용,https://www.rallit.com/positions/2046
GANGNAM,1324,팀울트라 주식회사,https://cdn.rallit.com/image/2025-04-21/Ex_AhJHzVFdoQzJi7e48K.png,9999-12-31,3395,False,False,IRRELEVANT,"MIDDLE, SENIOR","TypeScript, Node.js",0,,1970-01-01,HIRING,모집 중,서버사이드 시니어 개발자,https://www.rallit.com/positions/3395
GANGNAM,367,와탭랩스,https://cdn.rallit.com/image/2022-12-16/_GU5jCQWE3j6_PZbU_6ZD.JPG,9999-12-31,1303,False,False,MIDDLE,MIDDLE,"Node.js, SQL, DBMS/RDBMS, MSA",0,,1970-01-01,HIRING,모집 중,백엔드 에이전트 개발자(Node.js),https://www.rallit.com/positions/1303
GANGNAM,1110,(주)딜러타이어,https://cdn.rallit.com/image/2024-10-17/pnQgu1E49pMNz0J4ed13x.png,2025-11-28,3026,False,False,MIDDLE,MIDDLE,"React, React Native, react-query, zustand, Git",0,,2024-10-17,HIRING,모집 중,B2B B2C 서비스 앱 개발자,https://www.rallit.com/positions/3026
GANGNAM,530,ms인포테크,https://cdn.rallit.com/image/2023-06-08/vKVJiJLb8NNeMyoKQABs2.png,9999-12-31,1618,False,False,MIDDLE,MIDDLE,"iOS, swift-ios, iOS Autolayout, Git",0,,1970-01-01,HIRING,모집 중,iOS 개발자 채용,https://www.rallit.com/positions/1618
GURO_GASAN,1094,엑세스 주식회사,https://cdn.rallit.com/image/2024-09-24/Xvvs2MjWyIwfP02gI_ldT.jpg,9999-12-31,2995,False,False,MIDDLE,MIDDLE,"JavaScript, Kotlin, Java, react.js, Vue.js, Angular, TypeScript, Next.js, Jetpack",0,,1970-01-01,HIRING,모집 중,프론트엔지니어 개발자(시니어/미들),https://www.rallit.com/positions/2995
GANGNAM,1308,룰루랩,https://cdn.rallit.com/image/2025-04-03/Fx2t2aMSIwYv4JXT32Y7-.png,9999-12-31,3370,False,False,IRRELEVANT,SENIOR,"머신러닝, classification",0,,1970-01-01,HIRING,모집 중,[룰루랩] AI 시니어 개발자 ,https://www.rallit.com/positions/3370
GANGNAM,398,휴머스온,https://cdn.rallit.com/image/2023-01-18/ZUGWXpF67KsAHA-5m_jif.jpg,9999-12-31,3009,False,False,MIDDLE,MIDDLE,"Sass, 고객응대, CX, JIRA, 네트워크, database, Java",50,,1970-01-01,HIRING,모집 중,Service Engineer(SM/운영),https://www.rallit.com/positions/3009
GANGNAM,792,베링랩,https://cdn.rallit.com/image/2024-02-20/yWAgXlIAQO83sWgiCVWL4.png,9999-12-31,2292,False,False,JUNIOR,JUNIOR,"NLP, PyTorch, 머신러닝, transformer",0,,1970-01-01,HIRING,모집 중,NLP 개발자,https://www.rallit.com/positions/2292
GYEONGGI,1315,체크멀,https://cdn.rallit.com/image/2025-04-08/Oj1o2zmO8V25WCun5Vsxl.png,9999-12-31,3378,False,False,IRRELEVANT,MIDDLE,"C, C++, mfc, visual-studio",0,,1970-01-01,HIRING,모집 중,윈도우 어플리케이션 개발자,https://www.rallit.com/positions/3378
GANGNAM,1362,주식회사 크리에이트크루,https://cdn.rallit.com/image/2025-05-09/VXcqbZDTKfrfHpx-yM6h2.jpg,9999-12-31,3476,False,False,IRRELEVANT,MIDDLE,"React, TypeScript, Next.js, 인공지능(AI), Python",0,,1970-01-01,HIRING,모집 중,AI 동영상툴 웹 프로그래머 ( React ) ,https://www.rallit.com/positions/3476
SEOUL,528,(주)야나두,https://cdn.rallit.com/image/2023-06-07/fOuIZpO-D22qwxGZmQnW1.jpg,9999-12-31,1589,False,False,MIDDLE,MIDDLE,"React, Next.js, JavaScript, TypeScript, Redux, Vue.js",0,,1970-01-01,HIRING,모집 중,[야나두] 프론트엔드 개발 (React),https://www.rallit.com/positions/1589
SEOUL,808,(주)코디미,https://image.rivers.co.kr/files/2024-03-07/dcf937cd-75c6-4d66-aeb2-05f5ba7d8710/company-represent-image-1709806998156.png,9999-12-31,3475,False,True,IRRELEVANT,IRRELEVANT,"Python, 인공지능(AI), ChatGPT, 딥러닝",0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,딥러닝 엔지니어 인턴,https://www.rallit.com/positions/3475
GANGNAM,282,21세기전파상,https://cdn.rallit.com/image/2022-08-10/xxmmrhZuZsnUjfrgW9vde.png,9999-12-31,678,False,False,SENIOR,SENIOR,"Git, Github, AWS, MySQL, SQL, React, React Native, JavaScript, Node.js",50,,1970-01-01,HIRING,모집 중,시니어 개발자,https://www.rallit.com/positions/678
GANGNAM,590,(주)캐시멜로,https://cdn.rallit.com/image/2023-08-09/UmXElisKAX8sMjbg92oPP.png,9999-12-31,1781,False,False,MIDDLE,MIDDLE,"MySQL, Redis, spring-data-mybatis, Spring Boot, Java, JPA",0,,1970-01-01,HIRING,모집 중,핀테크기업 [캐시멜로] 백엔드 개발자 채용 (경력3년 이상),https://www.rallit.com/positions/1781
GANGNAM,256,(주)바이오커넥트,https://cdn.rallit.com/image/2022-07-12/jrX_P0nUd_dHZVQazw3gT.jpg,9999-12-31,640,False,False,IRRELEVANT,IRRELEVANT,"Python, 딥러닝",100,,1970-01-01,HIRING,모집 중,생체정보 영상처리 알고리즘 개발 (Python),https://www.rallit.com/positions/640
GURO_GASAN,1129,브이아이펫,https://cdn.rallit.com/image/2024-11-07/iliKNdKfhCiZoRWTr3nJa.png,9999-12-31,3100,False,False,MIDDLE,MIDDLE,"React Native, Java, JavaScript",0,,1970-01-01,HIRING,모집 중,[재택근무 주1회]펫VIP(브이아이펫)React Native 개발 가능한 풀스텍개발자 모집,https://www.rallit.com/positions/3100
GYEONGGI,1051,피벗 주식회사,https://cdn.rallit.com/image/2024-08-10/Hz7wPdhFTAeNbNL3mGci5.png,9999-12-31,2941,False,False,IRRELEVANT,IRRELEVANT,"React, react.js",0,,1970-01-01,HIRING,모집 중,React 개발자,https://www.rallit.com/positions/2941
GANGNAM,398,휴머스온,https://cdn.rallit.com/image/2023-01-18/ZUGWXpF67KsAHA-5m_jif.jpg,9999-12-31,3012,False,False,SENIOR,SENIOR,"backend, 이메일 마케팅, Java, spring-framework, REST API, api, 데이터분석, Spring Boot, 프로젝트 관리, programming-languages",50,,1970-01-01,HIRING,모집 중,Sr. Backend Engineer,https://www.rallit.com/positions/3012
GANGNAM,1324,팀울트라 주식회사,https://cdn.rallit.com/image/2025-04-21/Ex_AhJHzVFdoQzJi7e48K.png,9999-12-31,3394,False,False,IRRELEVANT,"MIDDLE, SENIOR","TypeScript, React, Angular, Next.js",0,,1970-01-01,HIRING,모집 중,프론트엔드 시니어 개발자,https://www.rallit.com/positions/3394
GANGNAM,678,빅웨이브로보틱스(주),https://cdn.rallit.com/image/2023-12-07/PRx6kHnJ7ubsNX5MjztaL.png,9999-12-31,2052,False,False,MIDDLE,MIDDLE,"AWS, devops, React, Firebase, GitHub, SQL, Redis, Flutter, Git, JUnit",0,,1970-01-01,HIRING,모집 중,로봇 통합 관제 시스템 프론트엔드 개발자 (5년 이상),https://www.rallit.com/positions/2052
SEOUL,972,(주)컨두잇,https://cdn.rallit.com/image/2024-05-10/ShsP_Tfa8XTpg9rHlmp9u.jpg,9999-12-31,2596,False,False,MIDDLE,MIDDLE,"Java, Spring Boot, PostgreSQL, JPA, AWS, JUnit, Mockito, Git",0,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/2596
GANGNAM,44,테이퍼랩스,https://cdn.rallit.com/image/2023-11-27/QOEDpiDbYH0NwEnn0B1G7.png,9999-12-31,158,False,False,IRRELEVANT,IRRELEVANT,"AWS, Lambda, Node.js, Elasticsearch, openai, 인공지능(AI), NLP",0,,1970-01-01,HIRING,모집 중,Backend Engineer,https://www.rallit.com/positions/158
GANGNAM,288,리빌더AI,https://cdn.rallit.com/image/2022-09-06/dX9Z9i2n6I635InAWk8DW.png,9999-12-31,1959,False,False,IRRELEVANT,IRRELEVANT,"Stable Diffusion, 컴퓨터 비전, LLM",0,,1970-01-01,HIRING,모집 중,AI 개발자 모집 ,https://www.rallit.com/positions/1959
GURO_GASAN,638,(주) 딥노이드,https://cdn.rallit.com/image/2025-02-20/Hb8c-TA4saTrTjD0DXK4H.jpg,9999-12-31,2755,False,False,MIDDLE,MIDDLE,"Java, Spring Boot, JPA, NoSQL, MongoDB, Kotlin, Kafka, Kubernetes",0,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/2755
GYEONGGI,357,(주)애즈랜드,https://cdn.rallit.com/image/2022-11-30/U8jd_ky4NU7jaMWZhCHOd.jpg,9999-12-31,1032,False,False,MIDDLE,MIDDLE,"PHP, JavaScript, jQuery, Ajax, MySQL",0,,1970-01-01,HIRING,모집 중,프론트엔트/백엔드,https://www.rallit.com/positions/1032
SEOUL,88,(주)합동전자산업,https://cdn.rallit.com/image/2022-03-03/MsvDgooiLKEJtuBhtoGUV.png,9999-12-31,232,False,False,BEGINNER,BEGINNER,"C, C++, C#, Java",0,,1970-01-01,HIRING,모집 중,소프트웨어 및 펌웨어 개발자,https://www.rallit.com/positions/232
